"ROIName","Subject","Contrast","nVoxels","SignalChange"
17,"479_FED_20161228d_3T2_PL2017","SamePath-Cont",161,-0.049568
17,"479_FED_20161228d_3T2_PL2017","SameAg-Cont",161,0.171051
17,"479_FED_20161228d_3T2_PL2017","SameAll-Cont",161,-0.026079
17,"479_FED_20161228d_3T2_PL2017","All-Cont",161,-0.139361
17,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAll",161,-0.296424
17,"479_FED_20161228d_3T2_PL2017","DiffAll-SameMan",161,0.1472
17,"479_FED_20161228d_3T2_PL2017","DiffAll-SamePath",161,-0.272936
17,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAg",161,-0.493555
17,"479_FED_20161228d_3T2_PL2017","SameMan-SameAll",161,-0.443625
17,"479_FED_20161228d_3T2_PL2017","SamePath-SameAll",161,-0.023489
17,"479_FED_20161228d_3T2_PL2017","SameAg-SameAll",161,0.19713
17,"522_FED_20161228e_3T2_PL2017","SameAll",161,0.649362
17,"522_FED_20161228e_3T2_PL2017","SameMan",161,-0.34926
17,"522_FED_20161228e_3T2_PL2017","SamePath",161,-0.073455
17,"522_FED_20161228e_3T2_PL2017","SameAg",161,0.023154
17,"522_FED_20161228e_3T2_PL2017","DiffAll",161,0.284945
17,"522_FED_20161228e_3T2_PL2017","Cont",161,0.597466
17,"522_FED_20161228e_3T2_PL2017","DiffAll-Cont",161,-0.312521
17,"522_FED_20161228e_3T2_PL2017","SameMan-Cont",161,-0.946726
17,"522_FED_20161228e_3T2_PL2017","SamePath-Cont",161,-0.670921
17,"522_FED_20161228e_3T2_PL2017","SameAg-Cont",161,-0.574312
17,"522_FED_20161228e_3T2_PL2017","SameAll-Cont",161,0.051896
17,"522_FED_20161228e_3T2_PL2017","All-Cont",161,-0.490517
17,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAll",161,-0.364417
17,"522_FED_20161228e_3T2_PL2017","DiffAll-SameMan",161,0.634205
17,"522_FED_20161228e_3T2_PL2017","DiffAll-SamePath",161,0.3584
17,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAg",161,0.261791
17,"522_FED_20161228e_3T2_PL2017","SameMan-SameAll",161,-0.998622
17,"522_FED_20161228e_3T2_PL2017","SamePath-SameAll",161,-0.722817
17,"522_FED_20161228e_3T2_PL2017","SameAg-SameAll",161,-0.626208
17,"516_FED_20161217a_3T2_PL2017","SameAll",161,-0.276702
17,"516_FED_20161217a_3T2_PL2017","SameMan",161,0.377086
17,"516_FED_20161217a_3T2_PL2017","SamePath",161,0.197003
17,"516_FED_20161217a_3T2_PL2017","SameAg",161,0.513222
17,"516_FED_20161217a_3T2_PL2017","DiffAll",161,0.169522
17,"516_FED_20161217a_3T2_PL2017","Cont",161,0.275104
17,"516_FED_20161217a_3T2_PL2017","DiffAll-Cont",161,-0.105582
17,"516_FED_20161217a_3T2_PL2017","SameMan-Cont",161,0.101982
17,"516_FED_20161217a_3T2_PL2017","SamePath-Cont",161,-0.078101
17,"516_FED_20161217a_3T2_PL2017","SameAg-Cont",161,0.238118
17,"516_FED_20161217a_3T2_PL2017","SameAll-Cont",161,-0.551805
17,"516_FED_20161217a_3T2_PL2017","All-Cont",161,-0.079078
17,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAll",161,0.446224
17,"516_FED_20161217a_3T2_PL2017","DiffAll-SameMan",161,-0.207564
17,"516_FED_20161217a_3T2_PL2017","DiffAll-SamePath",161,-0.027481
17,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAg",161,-0.3437
17,"516_FED_20161217a_3T2_PL2017","SameMan-SameAll",161,0.653787
17,"516_FED_20161217a_3T2_PL2017","SamePath-SameAll",161,0.473705
17,"516_FED_20161217a_3T2_PL2017","SameAg-SameAll",161,0.789923
17,"424_FED_20161228c_3T2_PL2017","SameAll",161,-0.608554
17,"424_FED_20161228c_3T2_PL2017","SameMan",161,-0.160574
17,"424_FED_20161228c_3T2_PL2017","SamePath",161,-0.067112
17,"424_FED_20161228c_3T2_PL2017","SameAg",161,-0.193205
17,"424_FED_20161228c_3T2_PL2017","DiffAll",161,-0.413441
17,"424_FED_20161228c_3T2_PL2017","Cont",161,-0.671306
17,"424_FED_20161228c_3T2_PL2017","DiffAll-Cont",161,0.257865
17,"424_FED_20161228c_3T2_PL2017","SameMan-Cont",161,0.510733
17,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",161,0.604194
17,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",161,0.478101
17,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",161,0.062752
17,"424_FED_20161228c_3T2_PL2017","All-Cont",161,0.382729
17,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",161,0.195112
17,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",161,-0.252868
17,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",161,-0.346329
17,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",161,-0.220236
17,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",161,0.44798
17,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",161,0.541442
17,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",161,0.415349
17,"426_FED_20161215c_3T2_PL2017","SameAll",161,-0.203855
17,"426_FED_20161215c_3T2_PL2017","SameMan",161,0.479731
17,"426_FED_20161215c_3T2_PL2017","SamePath",161,-0.109243
17,"426_FED_20161215c_3T2_PL2017","SameAg",161,-0.541633
17,"426_FED_20161215c_3T2_PL2017","DiffAll",161,1.454951
17,"426_FED_20161215c_3T2_PL2017","Cont",161,-0.431637
17,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",161,1.886588
17,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",161,0.911368
17,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",161,0.322394
17,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",161,-0.109996
17,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",161,0.227782
17,"426_FED_20161215c_3T2_PL2017","All-Cont",161,0.647627
17,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",161,1.658806
17,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",161,0.97522
17,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",161,1.564194
17,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",161,1.996585
17,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",161,0.683586
17,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",161,0.094612
17,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",161,-0.337778
18,"334_FED_20161221a_3T2_PL2017","SameAll",195,0.385787
18,"334_FED_20161221a_3T2_PL2017","SameMan",195,0.167942
18,"334_FED_20161221a_3T2_PL2017","SamePath",195,0.249499
18,"334_FED_20161221a_3T2_PL2017","SameAg",195,-0.006209
18,"334_FED_20161221a_3T2_PL2017","DiffAll",195,-0.055355
18,"334_FED_20161221a_3T2_PL2017","Cont",195,0.226529
18,"334_FED_20161221a_3T2_PL2017","DiffAll-Cont",195,-0.281884
18,"334_FED_20161221a_3T2_PL2017","SameMan-Cont",195,-0.058587
18,"334_FED_20161221a_3T2_PL2017","SamePath-Cont",195,0.02297
18,"334_FED_20161221a_3T2_PL2017","SameAg-Cont",195,-0.232738
18,"334_FED_20161221a_3T2_PL2017","SameAll-Cont",195,0.159258
18,"334_FED_20161221a_3T2_PL2017","All-Cont",195,-0.078196
18,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAll",195,-0.441142
18,"334_FED_20161221a_3T2_PL2017","DiffAll-SameMan",195,-0.223297
18,"334_FED_20161221a_3T2_PL2017","DiffAll-SamePath",195,-0.304854
18,"334_FED_20161221a_3T2_PL2017","DiffAll-SameAg",195,-0.049146
18,"334_FED_20161221a_3T2_PL2017","SameMan-SameAll",195,-0.217845
18,"334_FED_20161221a_3T2_PL2017","SamePath-SameAll",195,-0.136288
18,"334_FED_20161221a_3T2_PL2017","SameAg-SameAll",195,-0.391996
18,"479_FED_20161228d_3T2_PL2017","SameAll",195,0.205422
18,"479_FED_20161228d_3T2_PL2017","SameMan",195,-0.184013
18,"479_FED_20161228d_3T2_PL2017","SamePath",195,0.37087
18,"479_FED_20161228d_3T2_PL2017","SameAg",195,0.422546
18,"479_FED_20161228d_3T2_PL2017","DiffAll",195,0.114249
18,"479_FED_20161228d_3T2_PL2017","Cont",195,0.311802
18,"479_FED_20161228d_3T2_PL2017","DiffAll-Cont",195,-0.197553
18,"479_FED_20161228d_3T2_PL2017","SameMan-Cont",195,-0.495815
18,"479_FED_20161228d_3T2_PL2017","SamePath-Cont",195,0.059067
18,"479_FED_20161228d_3T2_PL2017","SameAg-Cont",195,0.110744
18,"479_FED_20161228d_3T2_PL2017","SameAll-Cont",195,-0.10638
18,"479_FED_20161228d_3T2_PL2017","All-Cont",195,-0.125987
18,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAll",195,-0.091173
18,"479_FED_20161228d_3T2_PL2017","DiffAll-SameMan",195,0.298262
18,"479_FED_20161228d_3T2_PL2017","DiffAll-SamePath",195,-0.25662
18,"479_FED_20161228d_3T2_PL2017","DiffAll-SameAg",195,-0.308297
18,"479_FED_20161228d_3T2_PL2017","SameMan-SameAll",195,-0.389435
18,"479_FED_20161228d_3T2_PL2017","SamePath-SameAll",195,0.165447
18,"479_FED_20161228d_3T2_PL2017","SameAg-SameAll",195,0.217124
18,"522_FED_20161228e_3T2_PL2017","SameAll",195,0.534285
18,"522_FED_20161228e_3T2_PL2017","SameMan",195,-0.166471
18,"522_FED_20161228e_3T2_PL2017","SamePath",195,0.277203
18,"522_FED_20161228e_3T2_PL2017","SameAg",195,0.390111
18,"522_FED_20161228e_3T2_PL2017","DiffAll",195,0.313653
18,"522_FED_20161228e_3T2_PL2017","Cont",195,0.457882
18,"522_FED_20161228e_3T2_PL2017","DiffAll-Cont",195,-0.144229
18,"522_FED_20161228e_3T2_PL2017","SameMan-Cont",195,-0.624353
18,"522_FED_20161228e_3T2_PL2017","SamePath-Cont",195,-0.180678
18,"522_FED_20161228e_3T2_PL2017","SameAg-Cont",195,-0.067771
18,"522_FED_20161228e_3T2_PL2017","SameAll-Cont",195,0.076403
18,"522_FED_20161228e_3T2_PL2017","All-Cont",195,-0.188126
18,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAll",195,-0.220632
18,"522_FED_20161228e_3T2_PL2017","DiffAll-SameMan",195,0.480124
18,"522_FED_20161228e_3T2_PL2017","DiffAll-SamePath",195,0.036449
18,"522_FED_20161228e_3T2_PL2017","DiffAll-SameAg",195,-0.076458
18,"522_FED_20161228e_3T2_PL2017","SameMan-SameAll",195,-0.700756
18,"522_FED_20161228e_3T2_PL2017","SamePath-SameAll",195,-0.257081
18,"522_FED_20161228e_3T2_PL2017","SameAg-SameAll",195,-0.144174
18,"516_FED_20161217a_3T2_PL2017","SameAll",195,-0.085877
18,"516_FED_20161217a_3T2_PL2017","SameMan",195,0.332623
18,"516_FED_20161217a_3T2_PL2017","SamePath",195,0.068526
18,"516_FED_20161217a_3T2_PL2017","SameAg",195,0.268011
18,"516_FED_20161217a_3T2_PL2017","DiffAll",195,0.151332
18,"516_FED_20161217a_3T2_PL2017","Cont",195,0.524349
18,"516_FED_20161217a_3T2_PL2017","DiffAll-Cont",195,-0.373017
18,"516_FED_20161217a_3T2_PL2017","SameMan-Cont",195,-0.191726
18,"516_FED_20161217a_3T2_PL2017","SamePath-Cont",195,-0.455823
18,"516_FED_20161217a_3T2_PL2017","SameAg-Cont",195,-0.256338
18,"516_FED_20161217a_3T2_PL2017","SameAll-Cont",195,-0.610226
18,"516_FED_20161217a_3T2_PL2017","All-Cont",195,-0.377426
18,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAll",195,0.237209
18,"516_FED_20161217a_3T2_PL2017","DiffAll-SameMan",195,-0.181291
18,"516_FED_20161217a_3T2_PL2017","DiffAll-SamePath",195,0.082806
18,"516_FED_20161217a_3T2_PL2017","DiffAll-SameAg",195,-0.116679
18,"516_FED_20161217a_3T2_PL2017","SameMan-SameAll",195,0.4185
18,"516_FED_20161217a_3T2_PL2017","SamePath-SameAll",195,0.154403
18,"516_FED_20161217a_3T2_PL2017","SameAg-SameAll",195,0.353888
18,"424_FED_20161228c_3T2_PL2017","SameAll",195,-0.65197
18,"424_FED_20161228c_3T2_PL2017","SameMan",195,-0.2295
18,"424_FED_20161228c_3T2_PL2017","SamePath",195,-0.228156
18,"424_FED_20161228c_3T2_PL2017","SameAg",195,-0.28473
18,"424_FED_20161228c_3T2_PL2017","DiffAll",195,-0.336214
18,"424_FED_20161228c_3T2_PL2017","Cont",195,-0.516995
18,"424_FED_20161228c_3T2_PL2017","DiffAll-Cont",195,0.18078
18,"424_FED_20161228c_3T2_PL2017","SameMan-Cont",195,0.287495
18,"424_FED_20161228c_3T2_PL2017","SamePath-Cont",195,0.288839
18,"424_FED_20161228c_3T2_PL2017","SameAg-Cont",195,0.232265
18,"424_FED_20161228c_3T2_PL2017","SameAll-Cont",195,-0.134975
18,"424_FED_20161228c_3T2_PL2017","All-Cont",195,0.170881
18,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAll",195,0.315756
18,"424_FED_20161228c_3T2_PL2017","DiffAll-SameMan",195,-0.106714
18,"424_FED_20161228c_3T2_PL2017","DiffAll-SamePath",195,-0.108058
18,"424_FED_20161228c_3T2_PL2017","DiffAll-SameAg",195,-0.051485
18,"424_FED_20161228c_3T2_PL2017","SameMan-SameAll",195,0.42247
18,"424_FED_20161228c_3T2_PL2017","SamePath-SameAll",195,0.423814
18,"424_FED_20161228c_3T2_PL2017","SameAg-SameAll",195,0.36724
18,"426_FED_20161215c_3T2_PL2017","SameAll",195,-0.258242
18,"426_FED_20161215c_3T2_PL2017","SameMan",195,0.948396
18,"426_FED_20161215c_3T2_PL2017","SamePath",195,-0.571787
18,"426_FED_20161215c_3T2_PL2017","SameAg",195,-0.276712
18,"426_FED_20161215c_3T2_PL2017","DiffAll",195,2.01836
18,"426_FED_20161215c_3T2_PL2017","Cont",195,-0.260975
18,"426_FED_20161215c_3T2_PL2017","DiffAll-Cont",195,2.279335
18,"426_FED_20161215c_3T2_PL2017","SameMan-Cont",195,1.20937
18,"426_FED_20161215c_3T2_PL2017","SamePath-Cont",195,-0.310812
18,"426_FED_20161215c_3T2_PL2017","SameAg-Cont",195,-0.015737
18,"426_FED_20161215c_3T2_PL2017","SameAll-Cont",195,0.002733
18,"426_FED_20161215c_3T2_PL2017","All-Cont",195,0.632978
18,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAll",195,2.276602
18,"426_FED_20161215c_3T2_PL2017","DiffAll-SameMan",195,1.069964
18,"426_FED_20161215c_3T2_PL2017","DiffAll-SamePath",195,2.590147
18,"426_FED_20161215c_3T2_PL2017","DiffAll-SameAg",195,2.295072
18,"426_FED_20161215c_3T2_PL2017","SameMan-SameAll",195,1.206638
18,"426_FED_20161215c_3T2_PL2017","SamePath-SameAll",195,-0.313545
18,"426_FED_20161215c_3T2_PL2017","SameAg-SameAll",195,-0.01847
